file,face,valence,arousal,expression,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
ptknpsmv_1,0,0.4,0.1,1,0.34427717328071594,0.21369601786136627,0.15060819685459137,0.3285379409790039,0.2780209183692932,0.0,0.2548651695251465,0.8074477910995483,1.0,0.6834073662757874,0.8329371213912964,0.12556661665439606,0.5333271622657776,0.0,0.5222170948982239,0.6196034550666809,0.007283514365553856,0.15063239634037018,0.15527763962745667,0.17322637140750885
ptlfbvem_1,0,0.4,0.2,1,0.24102239310741425,0.18960346281528473,0.20690999925136566,0.249136283993721,0.8860145807266235,1.0,0.623546302318573,0.3741854131221771,1.0,0.9368875026702881,0.7428249716758728,0.2376435399055481,0.6227183938026428,0.0,0.4967133402824402,0.5702414512634277,0.9517385959625244,0.10204727947711945,0.17403368651866913,0.791014552116394
ptomisjs_1,0,0.3,0.1,1,0.4434836804866791,0.4129806458950043,0.5903552174568176,0.3513321280479431,0.15325213968753815,0.0,0.49060216546058655,0.19441811740398407,0.0,0.3124964237213135,0.6097092032432556,0.3076336085796356,0.46513184905052185,0.0,0.46267634630203247,0.5431807041168213,0.14955571293830872,0.1006142795085907,0.4456472396850586,0.8617131114006042
purqjhut_1,0,0.4,0.2,1,0.37507951259613037,0.5108646750450134,0.28810542821884155,0.2546442449092865,0.4733559489250183,1.0,0.42201584577560425,0.28936952352523804,1.0,0.8338702321052551,0.7014687657356262,0.48145389556884766,0.3855699598789215,0.0,0.526964008808136,0.5678112506866455,0.9303275346755981,0.10608929395675659,0.6382754445075989,0.5213619470596313
pyayyvpp_1,0,0.5,0.3,1,0.4111562967300415,0.20480863749980927,0.6532020568847656,0.275253027677536,0.5225382447242737,1.0,0.48566555976867676,0.979739248752594,1.0,0.7573227286338806,0.6969493627548218,0.31603947281837463,0.398870050907135,1.0,0.28922176361083984,0.21859583258628845,0.9405539631843567,0.16953906416893005,0.4844082295894623,0.6654649972915649
qassddff_1,0,0.5,0.3,1,0.45438918471336365,0.27667486667633057,0.2889814078807831,0.3801997900009155,0.8739484548568726,1.0,0.691693902015686,0.7384878993034363,0.0,0.9280135035514832,0.8967587947845459,0.3718723952770233,0.4834231436252594,1.0,0.5969319939613342,0.44886037707328796,0.9498435854911804,0.05352730304002762,0.023626014590263367,0.37325775623321533
qbrvdkof_1,0,0.5,0.3,1,0.4556003212928772,0.2429078221321106,0.6063510179519653,0.25139620900154114,0.8034921288490295,1.0,0.5764693021774292,0.8990257382392883,1.0,0.923271656036377,0.7813292145729065,0.5764338374137878,0.5242229104042053,0.0,0.5178403258323669,0.4297660291194916,0.9210870862007141,0.08955442905426025,0.6328946352005005,0.7362625598907471
qbvkcvxk_0,0,0.3,0.1,1,0.3511173129081726,0.19619539380073547,0.20996695756912231,0.2567000687122345,0.4782131314277649,1.0,0.3672131299972534,0.025293271988630295,1.0,0.6824089288711548,0.6142919659614563,0.25551560521125793,0.5530495047569275,0.0,0.6856557726860046,0.5903793573379517,0.03752785176038742,0.0656895786523819,0.34492528438568115,0.448479026556015
qfwblbwe_1,0,0.4,0.4,1,0.38955214619636536,0.24394164979457855,0.32465142011642456,0.3130805492401123,0.6849007606506348,1.0,0.6459017992019653,0.3892536759376526,1.0,0.9227554202079773,0.6790524125099182,0.17208577692508698,0.34843161702156067,0.0,0.469926655292511,0.33727359771728516,0.675023078918457,0.16338635981082916,0.2578244209289551,0.8323103785514832
qhbmryvn_1,0,0.4,0.1,1,0.33915865421295166,0.24220190942287445,0.40759798884391785,0.26967379450798035,0.5347492694854736,0.0,0.4781116247177124,0.32323774695396423,1.0,0.6711015701293945,0.7274547219276428,0.636624276638031,0.45892220735549927,1.0,0.2983739972114563,0.6307127475738525,0.011197717860341072,0.0676974505186081,0.4356187880039215,0.7976236343383789
qhdebqbz_1,0,0.4,0.2,1,0.2584594190120697,0.2887556850910187,0.513258695602417,0.26787176728248596,0.5244329571723938,0.0,0.5508274435997009,0.06481294333934784,0.0,0.84388267993927,0.6071727871894836,0.2689642608165741,0.36884981393814087,0.0,0.3039257228374481,0.48806509375572205,0.9525967836380005,0.0847620740532875,0.06435215473175049,0.5479651093482971
qksjdlfk_1,0,0.3,0.5,1,0.3966689109802246,0.2720896005630493,0.46563923358917236,0.2718374729156494,0.29171696305274963,1.0,0.38790956139564514,0.21682874858379364,0.0,0.21206574141979218,0.6310960054397583,0.08545494824647903,0.3620525896549225,1.0,0.48913338780403137,0.28346166014671326,0.9310316443443298,0.2115093469619751,0.194550022482872,0.35038551688194275
qljfpzzd_1,0,0.5,0.5,1,0.3457726538181305,0.3538745641708374,0.5995898842811584,0.2622228264808655,0.6624686121940613,1.0,0.519148588180542,0.14258573949337006,1.0,0.8903262615203857,0.7704358696937561,0.13910333812236786,0.4942563772201538,0.0,0.431467205286026,0.409494012594223,0.4214159846305847,0.21692365407943726,0.3779601454734802,0.8319516777992249
qmbvizmy_1,0,0.4,0.3,1,0.4893079698085785,0.38031917810440063,0.7173468470573425,0.3526039719581604,0.45901361107826233,1.0,0.549004077911377,0.10846135020256042,1.0,0.6998007893562317,0.3879953920841217,0.13246667385101318,0.4220956861972809,0.0,0.4217545986175537,0.2894946336746216,0.7499187588691711,0.06312863528728485,0.10987688601016998,0.42547595500946045
qmcupgtu_1,0,0.4,0.2,1,0.39112573862075806,0.513663113117218,0.528542697429657,0.28709185123443604,0.44422486424446106,1.0,0.6026229858398438,0.45120683312416077,1.0,0.7607627511024475,0.7371929287910461,0.4714946150779724,0.4366605877876282,0.0,0.49824070930480957,0.3566818833351135,0.5035777688026428,0.10265989601612091,0.40457621216773987,0.7416583299636841
qoijlkjl_1,0,0.3,0.3,1,0.301533967256546,0.17238615453243256,0.3161781430244446,0.27283263206481934,0.21920053660869598,1.0,0.2447969764471054,0.5755857229232788,1.0,0.17730672657489777,0.5250212550163269,0.591900646686554,0.4075680375099182,0.0,0.4802008271217346,0.620193362236023,0.7651476263999939,0.44914761185646057,0.1912219226360321,0.2894103527069092
qowvdpzd_1,0,0.6,0.6,1,0.3641045093536377,0.18610338866710663,0.266232967376709,0.3389125466346741,0.8936442136764526,1.0,0.4237098693847656,0.8931745886802673,0.0,0.9423410892486572,0.6487303972244263,0.09812991321086884,0.3866868317127228,0.0,0.17114831507205963,0.3208606243133545,0.774701714515686,0.20697546005249023,0.5324656963348389,0.7338494658470154
qqiibqvb_1,0,0.6,0.5,1,0.474102258682251,0.3633081912994385,0.6140896081924438,0.26168036460876465,0.5715926289558411,1.0,0.6744009852409363,0.923648476600647,1.0,0.7086688280105591,0.7821987271308899,0.4520639479160309,0.38679423928260803,1.0,0.3503844141960144,0.529371440410614,0.7965783476829529,0.118135966360569,0.45208388566970825,0.8102267980575562
qrtqisas_1,0,0.4,0.3,1,0.3772173523902893,0.5236935615539551,0.5349717736244202,0.36997848749160767,0.4641948342323303,1.0,0.5872279405593872,0.14776283502578735,1.0,0.7885974049568176,0.46204468607902527,0.2602236568927765,0.46875354647636414,0.0,0.17565272748470306,0.3986496031284332,0.27708977460861206,0.059289924800395966,0.11618224531412125,0.8337441086769104
qsdfasgs_1,0,0.3,0.1,1,0.3804456889629364,0.4129575788974762,0.2903963625431061,0.2516705095767975,0.49309736490249634,1.0,0.5097326040267944,0.4922662079334259,1.0,0.6444076895713806,0.6575674414634705,0.6774863004684448,0.4535965621471405,1.0,0.46347755193710327,0.4952199459075928,0.0658818706870079,0.1578492671251297,0.5975678563117981,0.28814294934272766
qsfdlkjl_1,0,0.1,0.4,1,0.2897967994213104,0.2264655977487564,0.32475560903549194,0.2962537705898285,0.5289768576622009,0.0,0.5852950811386108,0.23032201826572418,0.0,0.499314546585083,0.7021197080612183,0.31940412521362305,0.40907156467437744,0.0,0.29486024379730225,0.6227918267250061,0.20258335769176483,0.24769572913646698,0.42185190320014954,0.19760684669017792
qthaozxu_1,0,0.5,0.5,1,0.4648659825325012,0.32224875688552856,0.42510414123535156,0.2671538293361664,0.9022632837295532,1.0,0.5199551582336426,0.3424934446811676,0.0,0.9675788879394531,0.8560696840286255,0.36873018741607666,0.517436146736145,0.0,0.44851958751678467,0.6556990146636963,0.6733894944190979,0.18282654881477356,0.15463288128376007,0.8011875152587891
qtxdwevy_1,0,0.5,0.3,1,0.34728240966796875,0.34807953238487244,0.12106702476739883,0.27971452474594116,0.4991903305053711,1.0,0.41723307967185974,0.2178966999053955,1.0,0.5378669500350952,0.47991105914115906,0.29703274369239807,0.4023318290710449,0.0,0.36662495136260986,0.5696553587913513,0.22576075792312622,0.12943999469280243,0.2295578420162201,0.3882324993610382
radwjmpx_1,0,0.5,0.5,1,0.39825209975242615,0.5490818023681641,0.5353376865386963,0.28934386372566223,0.5472307205200195,1.0,0.6085143089294434,0.035953082144260406,1.0,0.8026531338691711,0.6735973358154297,0.31626877188682556,0.4626709222793579,0.0,0.629874587059021,0.5637611746788025,0.6682038903236389,0.15710662305355072,0.348948210477829,0.820873498916626
rgsxumbd_1,0,0.7,0.7,1,0.4030630588531494,0.348689466714859,0.06530941277742386,0.27142423391342163,0.910609245300293,0.0,0.43815386295318604,0.8772917985916138,1.0,0.9336999654769897,0.8294813632965088,0.372590035200119,0.2775643765926361,1.0,0.2330566644668579,0.2937829792499542,0.9932680726051331,0.49877384305000305,0.08252209424972534,0.6703193187713623
rgxvtxeo_1,0,0.6,0.5,1,0.2792418301105499,0.13952124118804932,0.47328945994377136,0.2985902726650238,0.9053325057029724,1.0,0.6161139011383057,0.1688942164182663,1.0,0.9261552095413208,0.830338716506958,0.07741288840770721,0.40459299087524414,1.0,0.4068804979324341,0.2466305047273636,0.9731813073158264,0.17848066985607147,0.1492389440536499,0.8538030982017517
rgypesue_1,0,0.4,0.3,1,0.40026476979255676,0.3684639632701874,0.22464799880981445,0.3101694583892822,0.8829478025436401,1.0,0.5119315981864929,0.30856165289878845,0.0,0.9143239855766296,0.774529755115509,0.2145557999610901,0.4635671377182007,0.0,0.29814237356185913,0.3112504184246063,0.18385575711727142,0.1723695546388626,0.4931119680404663,0.7586861848831177
riqxglgt_1,0,0.4,0.3,1,0.46933403611183167,0.3852419853210449,0.22742235660552979,0.3829939365386963,0.4578302800655365,0.0,0.6251524090766907,0.009952629916369915,1.0,0.6410799622535706,0.47033315896987915,0.2128305286169052,0.46178972721099854,0.0,0.39453503489494324,0.34605681896209717,0.9025642275810242,0.05441417172551155,0.25195202231407166,0.7769398093223572
rpnxvikj_1,0,0.6,0.3,1,0.3181968033313751,0.351474404335022,0.5910547971725464,0.25817376375198364,0.3277072608470917,0.0,0.5601997375488281,0.05365535989403725,1.0,0.6486014723777771,0.4951772689819336,0.4037001430988312,0.5508100390434265,0.0,0.4106578528881073,0.4821142852306366,0.46935176849365234,0.09003543853759766,0.31331318616867065,0.7382549047470093
rsdqewoi_1,0,0.6,0.5,1,0.4393085837364197,0.2710226774215698,0.6949477195739746,0.2817811071872711,0.8038927316665649,1.0,0.5805778503417969,0.7817748188972473,1.0,0.9006755352020264,0.8009693622589111,0.3074367642402649,0.3859647810459137,0.0,0.5568619966506958,0.5687391757965088,0.7413623332977295,0.11072760075330734,0.09139794111251831,0.7447729706764221
rtxztskv_1,0,0.6,0.4,1,0.39465591311454773,0.249304860830307,0.0671101063489914,0.3027191162109375,0.7048507928848267,1.0,0.3249211013317108,0.7550911903381348,1.0,0.829490065574646,0.7182824015617371,0.16306696832180023,0.35253432393074036,1.0,0.3497130572795868,0.045123375952243805,0.9958122372627258,0.2321854531764984,0.0200312752276659,0.21236655116081238
rvxuithz_1,0,0.6,0.4,1,0.37404865026474,0.384213924407959,0.47899988293647766,0.25254353880882263,0.6775057315826416,1.0,0.6189827919006348,0.2262597680091858,0.0,0.8714811205863953,0.5867841243743896,0.32407426834106445,0.44093385338783264,0.0,0.29879623651504517,0.43865102529525757,0.45099130272865295,0.11919859796762466,0.4566996395587921,0.8435153365135193
sgzjgxpi_1,0,0.3,0.1,1,0.33055445551872253,0.1902768462896347,0.24769724905490875,0.26102590560913086,0.5232946276664734,1.0,0.6906561255455017,0.8585003614425659,1.0,0.7552910447120667,0.6843910813331604,0.5321751832962036,0.35254529118537903,1.0,0.30464231967926025,0.5817293524742126,0.05791919305920601,0.13336370885372162,0.4711073338985443,0.6341412663459778
skvciobh_1,0,0.5,0.3,1,0.4567367434501648,0.5887728333473206,0.6644619107246399,0.3051728904247284,0.7380375266075134,1.0,0.6501818895339966,0.09727974981069565,0.0,0.7310361862182617,0.8087645769119263,0.10345453768968582,0.5261307954788208,0.0,0.4072415828704834,0.4449325203895569,0.05032709985971451,0.048493582755327225,0.5440266132354736,0.8521384000778198
snamaazv_1,0,0.5,0.4,1,0.4471781551837921,0.4640791714191437,0.4911006987094879,0.3063174784183502,0.7439120411872864,1.0,0.5253661870956421,0.5348316431045532,0.0,0.908652663230896,0.5311758518218994,0.11895900219678879,0.39019858837127686,0.0,0.23272959887981415,0.3377629518508911,0.477950781583786,0.16090641915798187,0.30543988943099976,0.7751172780990601
sqbpknld_1,0,0.6,0.6,1,0.240279421210289,0.3052937984466553,0.4393124580383301,0.270486444234848,0.9045461416244507,1.0,0.6413370966911316,0.5024306178092957,1.0,0.9402493834495544,0.8673315048217773,0.31175491213798523,0.42761608958244324,1.0,0.35113781690597534,0.5769879817962646,0.9804248213768005,0.0900791734457016,0.2197820544242859,0.6629411578178406
ssdsltcp_1,0,0.4,0.1,1,0.253206342458725,0.2645303010940552,0.3672042489051819,0.24364608526229858,0.42142757773399353,1.0,0.33846545219421387,0.7233902215957642,0.0,0.4092367887496948,0.5151452422142029,0.4599146544933319,0.4595194160938263,0.0,0.39319735765457153,0.5782822966575623,0.026391558349132538,0.0744192823767662,0.5644774436950684,0.5008513331413269
svtxmkvu_1,0,0.5,0.3,1,0.41292908787727356,0.3482595384120941,0.15134643018245697,0.35784921050071716,0.5258176326751709,1.0,0.5606058835983276,0.7772040963172913,1.0,0.8664366006851196,0.8361976146697998,0.07432302832603455,0.46063968539237976,0.0,0.4747617542743683,0.5416436791419983,0.5196645855903625,0.07549424469470978,0.08761221170425415,0.30782002210617065
swohmlcy_1,0,0.4,0.4,1,0.33200204372406006,0.37729567289352417,0.5140771865844727,0.2579122483730316,0.5091738104820251,1.0,0.5239941477775574,0.7325158715248108,0.0,0.7551872134208679,0.6782405376434326,0.415303111076355,0.4113718867301941,0.0,0.24648922681808472,0.2541515827178955,0.31310591101646423,0.18773674964904785,0.13929033279418945,0.7239404916763306
syiwornq_1,0,0.4,0.3,1,0.25013330578804016,0.2759200632572174,0.2777790129184723,0.3047029972076416,0.5782305598258972,1.0,0.48668569326400757,0.16678905487060547,1.0,0.7910683751106262,0.7487751841545105,0.296603262424469,0.3860483765602112,0.0,0.1664726287126541,0.34936171770095825,0.12997478246688843,0.109051913022995,0.23078031837940216,0.8497517108917236
taeddmcl_1,0,0.6,0.7,1,0.37855133414268494,0.21283124387264252,0.3261297941207886,0.4010985791683197,0.8745514154434204,1.0,0.5274726748466492,0.49087682366371155,0.0,0.9381768703460693,0.7351657748222351,0.029147105291485786,0.4811100661754608,1.0,0.2200792133808136,0.3329302668571472,0.9215397834777832,0.08019174635410309,0.14501240849494934,0.7819717526435852
tciqcppk_1,0,0.3,0.1,1,0.3455304205417633,0.1869400441646576,0.33439284563064575,0.25979897379875183,0.548730194568634,0.0,0.44627416133880615,0.007511494215577841,1.0,0.6963083744049072,0.6775319576263428,0.2749725878238678,0.3581865727901459,0.0,0.3506115972995758,0.4795452952384949,0.033732328563928604,0.10859185457229614,0.6687328815460205,0.6778298616409302
tdcfckkp_1,0,0.5,0.5,1,0.36029180884361267,0.3436426818370819,0.3360493779182434,0.2634153664112091,0.9202376008033752,1.0,0.48590874671936035,0.9503075480461121,1.0,0.9237722754478455,0.6044920086860657,0.16786165535449982,0.3243125379085541,1.0,0.20255140960216522,0.46172016859054565,0.9458016753196716,0.24674199521541595,0.3031402826309204,0.7323155999183655
texcvdgc_1,0,0.5,0.4,1,0.3727182447910309,0.24610848724842072,0.5030933022499084,0.2654421031475067,0.563480019569397,1.0,0.653486967086792,0.974004864692688,1.0,0.822932779788971,0.576604962348938,0.33647245168685913,0.45231378078460693,0.0,0.30458390712738037,0.44396159052848816,0.7968750596046448,0.0810529887676239,0.7559449672698975,0.6757821440696716
tihzskzx_1,0,0.5,0.3,1,0.3951505720615387,0.4457663297653198,0.698960542678833,0.2512248158454895,0.7997931241989136,1.0,0.6379333138465881,0.878350555896759,1.0,0.891490638256073,0.7719390392303467,0.38305044174194336,0.4298699200153351,1.0,0.529172420501709,0.4425888657569885,0.7229301333427429,0.06458188593387604,0.48342370986938477,0.8034024238586426
tldtjgnj_1,0,0.5,0.4,1,0.22653941810131073,0.20060420036315918,0.2716926634311676,0.25861871242523193,0.8808776140213013,1.0,0.6072918176651001,0.23497352004051208,1.0,0.8352792263031006,0.6741823554039001,0.16964825987815857,0.5166248083114624,1.0,0.33617138862609863,0.1733035445213318,0.9835825562477112,0.1795918196439743,0.03415478765964508,0.7489777207374573
tlqzoqee_1,0,0.5,0.1,1,0.5210916996002197,0.4952898919582367,0.639173150062561,0.2540726959705353,0.5339615941047668,1.0,0.6630007028579712,0.9436113834381104,0.0,0.6696438193321228,0.7677305340766907,0.36907389760017395,0.4027934968471527,1.0,0.3179967403411865,0.4706658720970154,0.04640434309840202,0.12049625813961029,0.35250476002693176,0.8191933631896973
tmdtjdle_1,0,0.5,0.4,1,0.5666102170944214,0.5163189172744751,0.5261921286582947,0.29251018166542053,0.7552376985549927,1.0,0.631449282169342,0.0772092416882515,0.0,0.9030927419662476,0.6547259092330933,0.21262557804584503,0.4188195466995239,1.0,0.391481876373291,0.33854883909225464,0.8841075897216797,0.22381438314914703,0.11067652702331543,0.8298140168190002
toklnxdj_1,0,0.3,0.0,1,0.41781097650527954,0.3929990828037262,0.705312192440033,0.29875412583351135,0.42945683002471924,0.0,0.5534923076629639,0.04391012340784073,1.0,0.671742856502533,0.3412266969680786,0.3664466142654419,0.48659613728523254,0.0,0.37675100564956665,0.2761213183403015,0.09681116789579391,0.07589846849441528,0.10735844075679779,0.7628663182258606
tplmgbxb_1,0,0.4,0.2,1,0.4108324944972992,0.3452737331390381,0.44087204337120056,0.27331265807151794,0.5072752237319946,1.0,0.39525309205055237,0.9667678475379944,1.0,0.7550882697105408,0.6925995349884033,0.47781816124916077,0.4425686001777649,0.0,0.2804003357887268,0.4669972062110901,0.9134237766265869,0.15581481158733368,0.30844977498054504,0.41391295194625854
tppqzfcg_1,0,0.4,0.1,1,0.24864546954631805,0.19568057358264923,0.3328690528869629,0.2812217175960541,0.5502809882164001,0.0,0.5272813439369202,0.9088854193687439,1.0,0.7662503123283386,0.7149149775505066,0.4676100015640259,0.4389195740222931,1.0,0.34232017397880554,0.6091139912605286,0.015817828476428986,0.10870550572872162,0.19070672988891602,0.27468129992485046
trxocusw_1,0,0.4,0.3,1,0.3265100419521332,0.1989273726940155,0.20317260921001434,0.2654358148574829,0.8743941783905029,1.0,0.6156368255615234,0.9742861986160278,1.0,0.9488894939422607,0.7303513288497925,0.6161220669746399,0.41492152214050293,1.0,0.5272843837738037,0.4094950258731842,0.9874163269996643,0.051360491663217545,0.08447784930467606,0.2948170304298401
ttyuihxm_1,0,0.4,0.3,1,0.3236547112464905,0.19985873997211456,0.5967280864715576,0.24914327263832092,0.8798965215682983,0.0,0.5585169196128845,0.028009435161948204,1.0,0.9202648401260376,0.822110116481781,0.12765581905841827,0.5609915256500244,1.0,0.43455949425697327,0.4828742444515228,0.8598992824554443,0.0678255707025528,0.37552303075790405,0.8119370341300964
tuczvuux_0,0,0.4,0.3,1,0.3053472638130188,0.401056170463562,0.5348271727561951,0.23679840564727783,0.6918979287147522,1.0,0.5801808834075928,0.9800159335136414,1.0,0.9144233465194702,0.7340093851089478,0.3586479723453522,0.44209524989128113,1.0,0.4050106108188629,0.6263213753700256,0.4522952735424042,0.12098714709281921,0.36966460943222046,0.8307765126228333
tvvsnspi_1,0,0.4,0.3,1,0.333332896232605,0.3216092884540558,0.324767142534256,0.26238036155700684,0.5930918455123901,1.0,0.4600521922111511,0.7845023274421692,0.0,0.8608077764511108,0.6937373280525208,0.214270681142807,0.3277653455734253,0.0,0.23343117535114288,0.4083508551120758,0.32598280906677246,0.09214245527982712,0.22280745208263397,0.8508394956588745
tzfopnex_1,0,0.5,0.5,1,0.34057149291038513,0.3936220109462738,0.40717020630836487,0.2701408267021179,0.8636206984519958,1.0,0.5588674545288086,0.1678195595741272,1.0,0.9243859052658081,0.6752679347991943,0.1351928412914276,0.6295689940452576,0.0,0.45858877897262573,0.6219311952590942,0.07443968951702118,0.11294137686491013,0.1398809552192688,0.7290520071983337
tziddjmg_1,0,0.4,0.1,1,0.18620583415031433,0.23358745872974396,0.14377889037132263,0.4321560561656952,0.46526071429252625,1.0,0.42179057002067566,0.005125151015818119,0.0,0.7287874221801758,0.47595953941345215,0.08534952998161316,0.511063277721405,0.0,0.3537212908267975,0.3778470456600189,0.09092164039611816,0.0616384819149971,0.14070501923561096,0.39768627285957336
tzncwtzm_1,0,0.6,0.6,1,0.5014882683753967,0.4840393364429474,0.49308785796165466,0.31885573267936707,0.8925582766532898,1.0,0.6268176436424255,0.7526252865791321,1.0,0.944413423538208,0.8583419919013977,0.15995796024799347,0.43502455949783325,0.0,0.2461155354976654,0.24801795184612274,0.9071598649024963,0.05555101856589317,0.1518024504184723,0.6630954742431641
tzpzrlfk_1,0,0.4,0.3,1,0.5384319424629211,0.3755699396133423,0.5013723373413086,0.2953246533870697,0.6031014323234558,1.0,0.5653049945831299,0.2732149064540863,1.0,0.8452901840209961,0.4541468322277069,0.2362220287322998,0.464076966047287,0.0,0.2825976014137268,0.332026869058609,0.32820388674736023,0.18632790446281433,0.5138216614723206,0.8345047831535339
uapmlxbf_1,0,0.4,0.1,1,0.3719230890274048,0.24659310281276703,0.3245053291320801,0.39089396595954895,0.4525076150894165,1.0,0.5126272439956665,0.006528901867568493,0.0,0.49346524477005005,0.4630163609981537,0.28038033843040466,0.5183277726173401,0.0,0.30465030670166016,0.35418906807899475,0.035626161843538284,0.04169359803199768,0.04993679001927376,0.3853076994419098
uapoihac_1,0,0.4,0.4,1,0.18480508029460907,0.25525373220443726,0.20453262329101562,0.3466677665710449,0.40615713596343994,0.0,0.33826717734336853,0.7130417227745056,0.0,0.558384358882904,0.5411615371704102,0.40113264322280884,0.4779309034347534,0.0,0.44958698749542236,0.5773583054542542,0.5866590142250061,0.14980769157409668,0.1957191824913025,0.3420846462249756
uaxswruw_1,0,0.4,0.3,1,0.4252029061317444,0.18631161749362946,0.41199585795402527,0.2703929841518402,0.5352951884269714,1.0,0.5280014872550964,0.31106480956077576,1.0,0.7496481537818909,0.7312933206558228,0.6399288177490234,0.42840510606765747,0.0,0.3065723180770874,0.38303110003471375,0.7123448252677917,0.06685476750135422,0.4124247133731842,0.8005596995353699
ucqrrtmk_1,0,0.4,0.2,1,0.28736039996147156,0.20627713203430176,0.33458825945854187,0.2606607973575592,0.4840378761291504,0.0,0.546313464641571,0.49908140301704407,1.0,0.8417407274246216,0.6816728115081787,0.3745211660861969,0.4335607886314392,1.0,0.5437784194946289,0.4704262912273407,0.101302869617939,0.11634021997451782,0.13169032335281372,0.4778079092502594
ukekaucj_1,0,0.4,0.1,1,0.42345312237739563,0.26916974782943726,0.3216094672679901,0.3852238059043884,0.2784002721309662,1.0,0.4621393382549286,0.008329395204782486,0.0,0.31566694378852844,0.24088524281978607,0.3027331233024597,0.46718284487724304,0.0,0.35953783988952637,0.37530753016471863,0.11908175051212311,0.033819377422332764,0.5082510113716125,0.30929428339004517
ulrjqyvo_1,0,0.5,0.4,1,0.3899594247341156,0.44752129912376404,0.3499537408351898,0.26502668857574463,0.394336998462677,1.0,0.6103244423866272,0.06431150436401367,0.0,0.7689396142959595,0.7755817174911499,0.12525302171707153,0.3685593903064728,0.0,0.4761929214000702,0.3024633824825287,0.9138914942741394,0.09479136019945145,0.08213004469871521,0.3700209856033325
umyiofro_1,0,0.5,0.5,1,0.3158472776412964,0.29992613196372986,0.5390183329582214,0.29269033670425415,0.8774567246437073,1.0,0.7026422619819641,0.37075528502464294,1.0,0.9515277743339539,0.8417151570320129,0.20206859707832336,0.3725891411304474,0.0,0.2633088231086731,0.39010852575302124,0.9919339418411255,0.3532412648200989,0.08128077536821365,0.8660855293273926
urtvvbfa_1,0,0.4,0.2,1,0.46514400839805603,0.2516399919986725,0.6965643167495728,0.24442994594573975,0.7470067739486694,1.0,0.6055171489715576,0.9103474617004395,1.0,0.8878197073936462,0.7807822823524475,0.4806470572948456,0.6629736423492432,0.0,0.5845292806625366,0.7976978421211243,0.3591510057449341,0.14564578235149384,0.5297306776046753,0.8148871660232544
uuhhwwsd_1,0,0.4,0.3,1,0.362655907869339,0.3442954421043396,0.3606347441673279,0.2590180039405823,0.529050886631012,1.0,0.6562745571136475,0.883167564868927,1.0,0.8036118149757385,0.5920609831809998,0.7942491769790649,0.3809771239757538,0.0,0.17157214879989624,0.42307987809181213,0.189805805683136,0.047453273087739944,0.5009534955024719,0.7041346430778503
uvabdwen_1,0,0.3,0.1,1,0.23973287642002106,0.2980300486087799,0.10969728231430054,0.3897307217121124,0.6233037114143372,0.0,0.3248552978038788,0.0006689521833322942,0.0,0.7689477801322937,0.783163845539093,0.14441536366939545,0.5157211422920227,0.0,0.39365193247795105,0.4084879755973816,0.010973324067890644,0.024631325155496597,0.12066952884197235,0.2735603153705597
uwuqdymn_1,0,0.3,0.1,1,0.5554891228675842,0.2485956847667694,0.5685180425643921,0.30680572986602783,0.4080996811389923,1.0,0.4335508942604065,0.11677480489015579,1.0,0.7469803690910339,0.6712627410888672,0.1691378653049469,0.4472144842147827,1.0,0.469354510307312,0.47703951597213745,0.15256312489509583,0.09822238981723785,0.37132492661476135,0.12248978018760681
uwxkiizk_1,0,0.5,0.4,1,0.5404631495475769,0.47256356477737427,0.35525816679000854,0.39802539348602295,0.6310101747512817,1.0,0.5427349209785461,0.84236079454422,1.0,0.8374095559120178,0.8640514612197876,0.2161329835653305,0.5327559113502502,0.0,0.2678733170032501,0.7055268287658691,0.8424414396286011,0.07755327969789505,0.23272210359573364,0.7582985758781433
uxxkvrpl_0,0,0.4,0.3,1,0.3029983341693878,0.3557467460632324,0.478853315114975,0.3168218731880188,0.603053867816925,1.0,0.5215803980827332,0.06247412785887718,0.0,0.7513253688812256,0.740839421749115,0.33011749386787415,0.5507332682609558,0.0,0.40872544050216675,0.43346527218818665,0.514011561870575,0.03051198273897171,0.3560749292373657,0.7255274057388306
uyqjuznq_1,0,0.4,0.4,1,0.4143255054950714,0.26273301243782043,0.2038302719593048,0.2912330627441406,0.7567428946495056,1.0,0.5094311237335205,0.01922658644616604,0.0,0.8821001052856445,0.8949970602989197,0.2114056795835495,0.5311875343322754,1.0,0.5890620946884155,0.4269793927669525,0.8456396460533142,0.09944525361061096,0.2388734221458435,0.771878719329834
vduzmrdl_0,0,0.5,0.1,1,0.36674267053604126,0.34648680686950684,0.19028383493423462,0.36202478408813477,0.469664603471756,0.0,0.5417264699935913,0.06369276344776154,1.0,0.6999838352203369,0.7248275279998779,0.14910756051540375,0.5394702553749084,0.0,0.39692115783691406,0.5441468954086304,0.6394813656806946,0.03984996676445007,0.11972471326589584,0.7453909516334534
vekoqvcg_1,0,0.3,0.1,1,0.40332716703414917,0.3908928632736206,0.5122646689414978,0.3715640902519226,0.3058357238769531,1.0,0.48192980885505676,0.0035051116719841957,1.0,0.6953622102737427,0.6136994361877441,0.06152628734707832,0.5145218968391418,0.0,0.40148797631263733,0.3194158375263214,0.05686581879854202,0.04594610631465912,0.10661213845014572,0.6962267756462097
